text	label
もう手に入れたかッ！？ジョジョスマホ「L-06D JOJO」の実力をベンチマークでチェック【レポート】本日発売L-06D JOJOをベンチマーク！ NTTドコモから本日30日（木）に発売開始した「L-06D JOJO」（LGエレクトロニクス製）。公式オンラインストア「ドコモオンラインショップ」における本日分750台も早々に売り切れました。特に新規契約のほうは1分も立たずに完売で、まさに瞬殺ッ！でしたね。さて、このL-06D JOJOはベースモデルとなる「Optimus Vu L-06D」ともにチップセットに1.5GHz駆動の次世代高速デュアルコアCPU「Snapdragon S3」を内蔵したQualcomm製チップセット「APQ8060」を採用しています。今回は、そのL-06D JOJOでベンチマークアプリ「Quadrant Standard Edition」を利用して、その実力を試すととともに、各社の2012年夏モデルにおけるAndroid搭載スマートフォンの搭載チップセットやCPUクロックまとめを紹介していきたいと思います。Quadrant Standard EditionでL-06D JOJOのシステムを確認すると、のCPUは1512MHz（1.5GHz）、GPUはAdreno 220となっておりリフレッシュレートは60Hzとなっていることがわかります。ベンチマークは1回目が3582、2回目が3447、3回目が3426、3回の平均値は3485となりました。同CPUを搭載する5インチ大画面スマートフォン「GALAXY Note SC-05D」は、画面解像度が高い分の負荷が掛かったのか、さらに低い2900〜3200台となっています。下記の表中の機種との数値の違いは、1世代前のSnapdragonであることが一番の要因でしょう。とはいえ、あくまでベンチマークテストによる数値であり、Webやメール・音楽そして動画再生など普段使いであれば遅いと感じることはありません。NTTドコモ 製品名 チップセット クロック数 コア数 Quadrantスコア ARROWS X F-10D NVIDIA Tegra3 AP33 1.5GHz 4 ー GALAXY SIII SC-06D QUALCOMM MSM8960 1.5GHz 2 5018 Optimus Vu L-06D QUALCOMM APQ8060 1.5GHz 2 ー L-06D JOJO QUALCOMM APQ8060 1.5GHz 2 3485 AQUOS PHONE ZETA SH-09D QUALCOMM MSM8960 1.5GHz 2 ー Xperia GX SO-04D QUALCOMM MSM8960 1.5GHz 2 4040 AQUOS PHONE sv SH-10D QUALCOMM MSM8960 1.5GHz 2 ー REGZA Phone T-02D QUALCOMM MSM8960 1.5GHz 2 ー ELUGA POWER P-07D QUALCOMM MSM8960 1.5GHz 2 ー AQUOS PHONE st SH-07D QUALCOMM MSM8255 1GHz 1 2134 MEDIAS X N-07D QUALCOMM MSM8960 1.5GHz 2 ー Optimus it L-05D QUALCOMM MSM8960 1.5GHz 2 5344 Xperia SX SO-05D QUALCOMM MSM8960 1.5GHz 2 4147 ELUGA V P-06D TI OMAP4460 1.5GHz 2 ー F-09D ANTEPRIMA QUALCOMM MSM8255 1.4GHz 1 ー ARROWS Me F-11D QUALCOMM MSM8255 1GHz 1 ー らくらくスマートフォン F-12D QUALCOMM MSM8255 1.4GHz 1 ー au by KDDI 製品名 チップセット クロック数 コア数 Quadrantスコア HTC J ISW13HT QUALCOMM MSM8660A 1.5GHz 2 4372 AQUOS PHONE SERIE　ISW16SH QUALCOMM MSM8660A 1.5GHz 2 ー ARROWS Z ISW13F NVIDIA Tegra 3 AP33 1.5GHz 4 ー URBANO PROGRESSO QUALCOMM MSM8655 1.4GHz 1 ー AQUOS PHONE SL IS15SH QUALCOMM MSM8655 1.4GHz 1 ー AQUOS PHONE CL IS17SH QUALCOMM MSM8655 1.4GHz 1 ー ソフトバンクモバイル 製品名 チップセット クロック数 コア数 Quadrantスコア PANTONE 6 107SH MSM8255T 1.4GHz 1 — AQUOS PHONE Xx 106SH QUALCOMM MSM8260A 1.5GHz 2 — ARROWS A 101F NVIDIA Tegra3 AP33 1.5GHz 4 — AQUOS PHONE 102SHII TI OMAP4430 1GHz 2 — WILLCOM 製品名 チップセット クロック数 コア数 Quadrantスコア DIGNO DUAL WX04K RENESAS R-Mobile MP5225 1.2GHz 2 ー EMOBILE イー・アクセス 製品名 チップセット クロック数 コア数 Quadrantスコア GS03 TI OMAP4460 1.5GHz 2 ー GT01 Huawei K3V2 1.5GHz 4 ー 記事執筆：mi2_303■関連リンク・エスマックス（S-MAX）・エスマックス（S-MAX） smaxjp on Twitter・S-MAX - Facebookページ	smax
スマホが使える時間をのばす裏技！激安のモバイル大容量バッテリー【モバステ通信】スマートフォンや携帯電話、タブレット端末、ポータブルゲーム機などのモバイル機器を持ち歩いている人の中には、バッテリー切れが気になる人もいるだろう。これらの機器は便利だが、バッテリーが切れてしまえば、何の役にも立たない。そうしたモバイル機器のバッテリーが気になる人のために、モバイルステーションは『Melkco製 「i・mee」 モバイル用スタンダード大容量バッテリー』『Melkco製 「i・mee」モバイル用大型大容量バッテリー』の発売を開始したので、ここで紹介しよう。■70gで2000mAhの大容量バッテリー『Melkco製 「i・mee」 モバイル用スタンダード大容量バッテリー』は、モバイル機器向けに開発された大容量バッテリーだ。スマートフォンや携帯電話、タブレット端末、ポータブルゲーム機など、様々な機器に対応している。104x55x11mmのコンパクトなボディにもかかわらず、2000mAhの大容量で、わずか70gの軽さを実現した。  ・Melkco製 「i・mee」 モバイル用スタンダード大容量バッテリー主な仕様タイプ: リチウムポリマー入力: DC 5V出力: DC 5V　最大1A(2ポート同時使用可能)容量: 2000mAhサイズ: 104x55x11mm重量: 70g青色LEDライトx4(電源ボタンを押すことで、おおよその残量を知ることができます)節電のためのスタンバイ機能付き■7000mAhの大型大容量バッテリー『Melkco製 「i・mee」モバイル用大型大容量バッテリー』は、さらに大容量のバッテリーが欲しい人のために開発された大型大容量バッテリーだ。こちらのバッテリーも、スマートフォンや携帯電話、タブレット端末、ポータブルゲーム機など、様々な機器に対応している。119x73x17mmとコンパクトなバッテリーだが、7000mAhという大容量を実現した。重さは、175gなので、カバンの中に入れても苦にはならないだろう。  ・Melkco製 「i・mee」モバイル用大型大容量バッテリー主な仕様タイプ: リチウムポリマー入力: DC 5V出力: DC 5V　最大1A(2ポート同時使用可能)容量: 7000mAhサイズ: 119x73x17mm重量: 175g青色LEDライトx4(電源ボタンを押すことで、おおよその残量を知ることができます)節電のためのスタンバイ機能付き5,000円を超える大容量バッテリーが多いなかで、いずれの製品も4,000円以下であり、激安だ。外出先で長時間、モバイル機器を使いたい人には、魅力的な製品といえるだろう。■Mobile Station■メディアバンク■モバステ通信の記事をもっと見る・ドコモの最新スマホに強い味方！AQUOS PHONE slider SH-02D用ケース・話題のタブレットに便利なケース！Sony Tablet S用ケースが登場・最新スマホに強力なアイテム！ドコモ、GALAXY S II LTE SC-03D用大容量バッテリー・最新スマホに最適なアイテム！ドコモ ARROWS X LTE F-05D用ケースTranscend SDHCカード 16GB Class10 永久保証 [フラストレーションフリーパッケージ (FFP)] TS16GSDHC10Eトランセンド・ジャパン販売元：Amazon.co.jpクチコミを見る	it-life-hack
サムスンがアップルに逆転勝訴！　オーストラリアでの販売差し止め取り消し【話題】オーストラリアでタブレット端末の販売差し止めの仮処分取り消しを求めていたサムスン。アップルに訴えられていたが、この仮処分が覆された。サムスンはタブレット端末「ギャラクシータブ10.1」が「iPad」の特許を侵害されていると訴えられていた。今回、逆転勝訴したサムスンだが、アップルは上告すると表明しており、「ギャラクシータブ10.1」がすぐに販売開始になることはないとみられている。アップルは各国で同様の訴訟を起こしており、今回のサムスンの勝訴が影響してくるとみられている。サムスン、豪でアップルに逆転勝訴—販売差し止め取り消しで    ■関連記事・国内で保証対応、9800円は魅力的！—ガイガーFUKUSHIMA iPhone接続専用【売れ筋チェック】・テストレポート プロ機材ドットコム　TEEDAスタビライザー【ビデオSALON】・要注意！　子どもが欲しい男性はWi-Fi使用に注意した方が吉？【話題】・２０１３年春卒業の学生は昨年の２か月遅れで就活スタート！　「リクナビ」はアクセス殺到で一時停止【話題】　・第9回上映 中平悠里 監督作品 『猫と少女の物語』【ビデオSALON】	kaden-channel
ユニークなアイデアが満載！目からウロコの商品しか売らないショップ【イケショップのレア物】いつもユニークな商品を出してくるイケショップ。たいていこの手の連載で紹介する製品は、お店が売り出したい製品だったり、実は処分したかったりといった製品だったりするがITライフハックのイケショップコーナーに限って言えば、このパターンは当てはまらない。このコーナーで取り上げる条件は、イケショップで一番人気だったり、確実に役に立つ製品であることが必須となっている。そして「この発想はなかったわ！」「ああ、こうすればいいのね」というグッドアイデアが必ず盛り込まれている。今は必要ないと思っていても、近い将来、もしかすると必要になるかもしれないので、今後も出来る限りこのコーナーをチェックしてもらいたい。■スマホでカーナビを実現！純正ドリンクホルダーがスマホホルダーに早変わり【イケショップのレア物】iPhoneやAndroidスマートフォン使っていて車の移動が多いという人やレンタカーを借りた際にスマホをカーナビ代わりに使いたい人に役に立つのがモバイルホルダーだ。スマホを車に固定する場合、両面テープでスマホのホルダーをダッシュボードに張り付けたり、ネジ穴を切ってステーを固定したりする方法は、大切な車を傷つけたり、汚れを残したりすることになり、とてもじゃないがやりたくないという人も多いだろう。■GALAXY TabもiPadも家電も充電できる！万能高容量ポータブルバッテリー【イケショップのレア物】この端末、一見するとスマホと見間違うようなスタイルだが、10000mAhというとんでもなく高容量のポータブルバッテリー「PowerBank 10000mAh （5V/9V/12V出力）」だ。スマホやタブレットにもぴったりなデザインのこのポータブルバッテリー、これまでの製品とはひと味違うのだ。■新iPad時代の定番はコレだ！iPhoneとiPadを同時充電＋ステレオスピーカー内蔵スタンド【イケショップのレア物】iPhoneとiPadは、どちらも使っている人も多いが、新iPadが登場したことで、この傾向はさらに加速していくだろう。スマホとタブレットなど、複数のガジェットを使うと困るのが、周辺機器だ。ACアダプタやUSBケーブルなど、複数のガジェットを充電するとなると台数分のACアダプタやUSBケーブルが必要になる。こうなると、部屋はケーブル類でごちゃごちゃしてしまうし、見た目も美しくない。■2200mAhでわずか65g！GALAXYを最強にするバッテリー内蔵ケース【イケショップのレア物】NTTドコモから発売中のSamsun社製スマートフォン GALAXY SII（SC-02C）は、デュアルコアCPUと大容量バッテリーを搭載した高性能端末として人気を集めている機種だ。単体利用だけでなく、モバイルルーターとしても利用できるWi-F-テザリング機能を備えているので、ノートPCやWi-Fiタブレットも所有していれば、モバイルルーターとしても利用できる。■ありそうでなかった便利グッズ！iPad2用バッテリー内蔵ケース【イケショップのレア物】iPad2は、薄型・軽量でネットブラウズやメール、電子書籍リーダーとしても使えるので、肌身離さず持ち歩いているユーザーも多いことだろう。便利なiPad2だからこそ、ヘビーに使えば使うほど、バッテリー切れには悩まされているだろう。「イケショップのレア物」では、そうしたヘビーユーザーに向けて外付けのバッテリーを紹介してきたが、充電しながら使っていてカバンから伸びた長いケーブルを煩わしいと思っている人も多いのではないだろうか。	it-life-hack
“何かあったら知らせてくれる”安心をNASに！「NarSuS（ナーサス）」とは何ぞ？通常業務をしながら社内のシステム担当も兼任している人や、過去にNASのトラブルで会社の業務に支障が出て大変な経験をした人にとって、NAS運用の管理負担は大きいのではないだろうか。NASのエラーや故障で大切なデータを失ったり、慣れないトラブルに対応するために大切な時間を費やしたりすることは避けたいものだ。実は、そのような課題を解決できるサービスがある。アイ・オー・データ機器がクラウドで提供するビジネス向けNASクラウド状態管理サービス「NarSuS（ナーサス）」だ。■「NarSuS（ナーサス）」って、なに？「NarSuS」は、アイ・オー・データ機器がクラウドで提供するビジネス向けNASクラウド状態管理サービスだ。クラウド管理画面でNASの状態が確認できたり、ハードディスクの故障やRAIDのトラブル等の異常があった場合は、いち早くメールにてお知らせが届き、対策できるようになっている。常時NASの稼働状態を気にすることもないため、通常業務に集中できるうえに、NAS運用の管理負担が大幅に軽減できるわけだ。 クラウド管理「NarSuS」に任せて通常業務に集中 ■「NarSuS」導入で対象商品LAN DISK「HDL-XR1.0/2D」をもらおうSOHO・SMBと大企業を商品で繋ぐマッチングサイト「zigBiz（ジグビズ）」では、クラウド管理＆サポートに対応したビジネスNAS「LAN DISK」を導入してインタビューに応えてくれる企業を募集中だ。今回の企画では、zigBiz会員企業の応募の中から3社を選出し、アイ・オー・データ機器が提供する「NarSuS」機能搭載LAN DISK「HDL-XR1.0/2D」を一定期間実際に使用して、使用感や改善された業務の詳細などをzigBizスタッフがインタビューしてレポートする。インタビューをもとにzigBizで導入事例記事として紹介するが、「HDL-XR1.0/2D」をもらうことができ、その際の費用は一切かからない。「LAN DISK」、「NarSuS」に興味がある企業は、このチャンスを利用してみては如何だろうか。レビューアー募集概要募集期間：2012年7月31日（火）〜8月29日（水）23：59レビュー製品：クラウド状態管理「NarSuS（ナーサス）」機能搭載LAN DISK「HDL-XR1.0/2D」レビューアー数：3社■「NarSuS（ナーサス）」モニター募集ページ■zigBiz（ジグビズ）■zigsow	it-life-hack
ダウンロードカードも販売！ 任天堂によるソフトダウンロード販売の詳細が明らかに【デジ通】任天堂はいままではパッケージソフトの販売は、ゲーム販売店や大手量販店で販売する方法が主流だったが、それがパッケージ版と同じ内容のダウンロード版ソフトを、今週末の2012年7月28日から販売するようになる。このダウンロード版ソフトの販売について、ダウンロード版ゲームはお得に購入できるのか？ 新たに始まった任天堂のダウンロード版ゲーム【デジ通】にいくつかの疑問点を書いたが、任天堂はダウンロード版に関する情報を順次公開しており、それまでの疑問点が徐々に解消されつつあるようだ。これまでにわかったことを紹介しよう。■ダウンロード版の購入方法ダウンロード版を購入するには大きく分けて次の方法がある。1）ニンテンドーeショップで直接購入する2）お店でダウンロードカードを購入する3）オンラインショップでダウンロード番号を直接購入するこの中で最も手軽なのはニンテンドーeショップでの購入だろう。今までも提供されていた数百円のソフトを購入する感覚で、従来はパッケージ版しか提供されていなかったソフトを購入しダウンロードできるようになる。なお購入する際は、販売金額と同額をeショップへ事前に追加しておく必要がある。追加方法はクレジットカードやプリペイドカードなどに加え、携帯サイトなどでも購入できるようになっている。ダウンロードカードやダウンロード番号を購入した場合、その番号を本体に入力してダウンロードすることになる。■ダウンロード版の価格ダウンロード版を購入しても、物理的な物がないと購入した気がしない方は少なくないだろうし、コレクションをしたい方もいるだろう。そのような場合に、ゲーム店などで販売されるダウンロードカードはぴったりだろう。このダウンロードカードを販売するのは、ダウンロード版の販売開始時点でセブン-イレブンやドン・キホーテ、ビックカメラやヤマダ電機など11のチェーン店となっている。オンラインショップでの販売は後日発表される。詳細は任天堂のニンテンドー3DSカードソフト ダウンロード版についてニンテンドーeショップでは定価販売が基本だが、店舗で販売されるダウンロードカードやオンラインショップでのダウンロード番号は、店舗が値段を設定する。この価格は店舗によって様々だろうが、パッケージ版は定価の2割引き程度だったのに対して、どの程度割引されるのかが気になるところだ。実際の販売価格については、発売後に調査して、別途レポートする予定だ。■ダウンロード番号は事前に販売されるソフトのダウンロード自体は朝9時から開始される。ダウンロード販売が始まるのは7月28日だが、店舗にもよるが、それ以前からダウンロードカードの販売は始まる。ダウンロード番号などが事前に販売され、事前に番号を入力しておくこともできると思われるが、ダウンロードが始まるのは朝9時からだ。ニンテンドー3DSの機能の1つである「いつの間に通信」の設定がしてあれば、事前に番号を入力することで自動的にダウンロードが始まるものと思われる。上倉賢 @kamikura [digi2(デジ通)] digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。■デジ通の記事をもっと見る・iPhone 4Sの音声認識機能は使える 新しいiPadでも使える音声認識・英語の音声認識で英会話練習 自分の発音を客観的に知る方法・サービス終了後はどうなる！電子書籍は永遠に読めるのか　・キンドルが日本に参入する？Amazonの電子書籍をおさらい・iPhoneが据え置きゲーム機も殺す？多機能化するスマートフォン【キヤノン純正インク】キャノンインクタンク 5色マルチパック BCI-321+320/5MPキヤノン販売元：Amazon.co.jpクチコミを見る	it-life-hack
文字が超きれいなRetina Mac！文字にこだわるならこれしかないでしょ【デジ通】筆者はMacやWindowsなど、複数のPCを日常的に使用しているが、メインで使用しているのはMacだ。Macを使用している一番の理由は文字の表示が断トツにきれいなこと。筆者の周りで同じようにメインでMacを使用している人に聞くと、文字表示がきれいなのをメインで使う理由に挙げる方が多い。特に日本では、漢字とひらがな、さらにアルファベットや数字の組み合わせという、複雑な文字構造を使用していることも大きいのｐではないだろうか。これは漢字圏で同じような傾向ではないかと思われる。そんなMacだが、文字表示が従来より格段によくなるはずのRetina対応MacBook Proを筆者も入手ししばらく使用してみた感想を紹介しよう。 上記スクリーンショットから640×480を切り取り(オリジナルファイルはこちら) ■Retina Macは文字表示にこだわる方に絶対オススメ結論から言えば、Retina Macの文字表示は、従来モデルと比べ、段違いにきれいだ。Macを使用する理由の中に文字表示の美麗さを上げている人は、今後Retinaディスプレイ対応Macを選択することを絶対的にオススメしたい。どの程度きれいかは実機を見てみれば一目瞭然だが、文字の中に太い部分や細い部分のある明朝体が、通常の文字表示で使われる小さめサイズのフォントでもしっかりと明朝体として認識できる。「認識」のような比較的複雑な文字でも省略なしに表示されている点など、従来のパソコンとは全く違った文字表示となっている。従来はMacの文字がきれいだと言っても、アンチエイリアス処理されたぼやけた感じの文字だったので、それがイヤというユーザーもいた。Retinaディスプレイでも同じようにアンチエイリアス処理された文字が表示されているものの、虫眼鏡で見ないと認識できないほどの解像度なので、ぼやけを認識すること自体が難しい。■ただし、まだ非対応アプリも多いRetinaディスプレイを採用したMacBook Proが発表され、そろそろ1か月が経過しようとしているが、Retinaに対応するアプリの数はそれほど増えているわけではない。ほとんどのアプリでは、文字表示自体は最適化することなくRetina対応になるが、アップルのソフトでもiLifeに含まれるNumbersやPagesなど、多くのソフトでRetinaに対応していない。対応していないソフトも設定によるが、文字表示が他の対応ししているものと比べ、ぼやけたようなものになる。 Twitterアプリの表示から640×480を切り取り 例えば、Twitterの公式アプリを筆者の環境で使用するとこのような表示になる。この対応状況はiPhoneやiPadがRetinaに対応したのと比べると非常に遅く、7月中に予定されている次期OSのMountain Lion対応版が出る頃には、いくつかのソフトが対応してくるのを待ちたいところだ。上倉賢 @kamikura [digi2(デジ通)] digi2は「デジタル通」の略です。現在のデジタル機器は使いこなしが難しくなっています。皆さんがデジタル機器の「通」に近づくための情報を、皆さんよりすこし通な執筆陣が提供します。■デジ通の記事をもっと見る・iPhone 4Sの音声認識機能は使える 新しいiPadでも使える音声認識・英語の音声認識で英会話練習 自分の発音を客観的に知る方法・サービス終了後はどうなる！電子書籍は永遠に読めるのか　・キンドルが日本に参入する？Amazonの電子書籍をおさらい・iPhoneが据え置きゲーム機も殺す？多機能化するスマートフォン【キヤノン純正インク】キャノンインクタンク 5色マルチパック BCI-321+320/5MPキヤノン販売元：Amazon.co.jpクチコミを見る	it-life-hack
寝室で一体何が起こったのか、『パラノーマル』最新作が衝撃映像を限定公開　世界的大ヒットを記憶したホラー映画『パラノーマル・アクティビティ』のシリーズ最新作『パラノーマル・アクティビティ3』が11月1日より公開となる。公開を直前に控え、期間と時間限定で衝撃の映像が公開された。　シリーズ1作目は、制作費135万円という低予算ながら、全世界で180億円以上の興行収入を記録し、大ヒット。それを受け制作された続編『パラノーマル・アクティビティ2』も大ヒットを記録し、女子高生を中心に、その怖さと面白さが評判となった。本作では、シリーズで描かれてきた超常現象の真相が明かされる。　2006年にアメリカのカルフォルニア州サンディエゴとカールズバッド、2つの場所で起きた謎の未解決事件にさかのぼること18年、封印されていた最も恐ろしい事件が本作で明らかになる。事件は、カルフォルニア州サンタローザで起きた。1988年9月10日から2週間。ケイティとクリスティの幼少時に、姉妹とその家族が体験した恐ろしい出来事をホームビデオがとらえた映像である。そこに映っていたのは、少女たちが鏡の前で行う“怖い遊び”を始めとする、無数の超常現象。映像は次第にエスカレートしていき、家族に対して牙をむき始める。一体、そこには何が映っていたのか。　公式サイトでは、24日より2週間限定で映像が公開される。この映像を観ることが出来るのは、深夜0時から午前1時の1時間のみ。　今回、MOVIE ENTER限定で、動画を入手することが出来た。本編と同様、夜間に部屋に仕掛けたビデオが記録した映像である。　一瞬ではあるが、何が起きていたかお分かり頂けただろうか。前後に入る砂嵐がどこか意味深である。果たして、これらの現象が意味することとは何なのか。それは、公式サイトの限定動画を見ると明らかになるかも知れない。　映画『パラノーマル・アクティビティ3』は、“映画の日”である11月1日（火）より全国ロードショー。 10月31日（月）には前夜祭も決定している。ハロウィンの夜に何かが起こる……かも知れない。・映画『パラノーマル・アクティビティ3』 - 公式サイト【MOVIE ENTERおすすめニュース】・AKB48篠田麻里子のコスプレ写真を公開！ナースにビールガールなど七変化・15歳の天才空手美少女が映画デビュー「気分はシンデレラ」・美女たちがドレスの競演をした東京国際映画祭！スケスケのシースルー衣装を着たセクシー女優も・【DVDエンター！】空気を読まないけど、かわいいと思ってしまう新人の女の子・インタビュー：谷村美月「些細なことで感動することって、たくさんある」	movie-enter
バットの上に長時間正座…プロ野球界の主従関係を非難7日、プロ野球独立リーグのBCリーグ「福井ミラクルエレファンツ」の投手が、後輩の選手をバットの上に長時間正座させていたことを読売新聞が報じ、ネット掲示板では大きな話題を集めている。記事によると、2011年3月福井県おおい町での春季キャンプ中、投手のことを「君付け」した後輩選手を呼び出し、床に並べたバット3本の上に正座させたという。その後、2011年秋に後輩選手は膝を傷めるなどして退団し、同年12月、球団は投手に試合出場禁止の処分を下していた。事件当時、他の後輩選手2人もその場にいたが、投手の行為を止めなかったと見られ、3か月間の謹慎処分にしたという。この記事を受け、ネット掲示板では「江戸時代の拷問かよww」「プロスポーツ選手の選手生命奪うって普通の傷害事件より悪質だな」「日本の野球レベルが低いのは旧体質・体育会系のせい」など、年功序列を重視するあまり暴挙に及んだ投手への批判の声が多く寄せられた。また、「野球に限らず先輩後輩の歪んだ日本式主従関係ってなかなか無くならんなあ。死者も逮捕者も随分出てるのに」と、スポーツの世界以外にも見られる日本社会の主従関係に疑問を呈する声も目立った。【関連記事】・プロ野球先輩、バット上で長時間正座させる	topic-news
イルミネーションも景色もバッチリ！　難しいと思っていた夜景撮影に挑戦【カメラ生活】こんにちは、ビデオエディターを目指している小島暢華です。今回は近くの山の見晴台へ行ってブリスベンの夜景を撮影してきました。最近のコンパクトカメラでは夜景モードの機能などが付いるおかげで夜景撮影もだいぶ簡単になりました。それでもやはり撮った写真が真っ暗だったり、手ぶれがひどかったりと言う場合も多いですよね。SLRカメラでの撮影では、日中の撮影時以上にいろいろ考えなければあります。でもその努力のおかげで素敵な夜景が撮影できるのです。夜間の撮影ではカメラに入っていく光が限られているのでそれを補う必要があります。一番大きな効果が見られるのはISOとシャッタースピードの調節です。しかしISO感度を高くすればするほどノイズが生じます。そしてシャッタースピードを長くすると手ぶれのないようにカメラを固定する必要があります。■主な注意点・カメラをしっかり固定する。・人物写真撮影など以外の場合ではフラッシュはOFFに。・辛抱強く撮影する。（シャッタースピードが長いので時間がかかります）ということがあげられます。私はISO感度を最小限で撮影するために、三脚とリモートシャッターを装備して撮影に行ってきました。リモートシャッターを持っていない場合はセルフタイマー機能を使うことでシャッターを押した時の手ブレを抑えることも出来ます。日没直後　F5.6　　シャッタースピード4.0　　ISO100F5.6　　シャッタースピード2.0　　ISO100カメラ設定については、はっきり言って撮影場所、条件などによって変わります。夜間の撮影はいろいろ試してみることで驚きの1枚が取れることがよくあるのです。F10　　シャッタースピード2.0　　ISO100	kaden-channel
